posted,item_id,recommend,user_id,sentiment_analysis
"Posted February 15, 2015.",251150,True,76561198004638606,1
"Posted March 19, 2014.",228300,True,76561198004638606,1
"Posted November 17, 2013.",251990,True,76561198004638606,2
"Posted December 28, 2012.",219640,True,76561198004638606,2
"Posted July 13, 2012.",98600,True,76561198004638606,2
"Posted January 10, 2014.",241540,True,76561198032269949,2
"Posted November 6, 2015.",440,True,76561198088081025,1
Posted February 1.,230410,True,76561197977922960,2
"Posted February 19, 2015.",440,True,JUEJUEhue,1
"Posted July 27, 2015.",282780,True,JUEJUEhue,2
"Posted April 28, 2015.",271590,True,JUEJUEhue,1
"Posted February 24, 2015.",201805,True,JUEJUEhue,1
"Posted May 21, 2015.",307780,True,JUEJUEhue,2
"Posted July 18, 2012.",4000,True,JUEJUEhue,1
"Posted July 25, 2015.",252950,True,JUEJUEhue,1
"Posted October 30, 2011.",99900,True,JUEJUEhue,1
"Posted November 11, 2014.",65980,True,76561198069214448,2
"Posted September 15, 2014.",232450,True,76561198069214448,2
"Posted October 30, 2015.",50620,True,76561198069214448,2
"Posted November 9, 2014.",236850,True,76561198069214448,2
"Posted July 7, 2014.",246420,True,76561198069214448,2
Posted June 17.,232090,True,omegachai,2
Posted July 31.,333250,True,omegachai,1
Posted April 21.,224260,True,omegachai,2
Posted February 8.,336310,True,omegachai,1
"Posted November 9, 2014.",51100,True,76561198066669759,0
Posted May 7.,330570,True,76561198094519454,2
Posted August 4.,394230,True,76561198094519454,1
"Posted June 23, 2015.",211820,True,76561198094519454,2
"Posted January 21, 2015.",271290,True,76561198094519454,2
Posted May 12.,379720,True,omnikek,2
"Posted October 8, 2015.",370020,True,OmniHorizon,1
"Posted March 17, 2015.",20500,True,OmniHorizon,2
"Posted October 20, 2015.",376870,True,76561198064526566,1
"Posted August 30, 2014.",304930,True,76561198064526566,1
"Posted June 26, 2015.",70000,True,idwithautism,1
"Posted August 22, 2015.",265930,False,idwithautism,0
"Posted October 25, 2015.",22380,True,idwithautism,2
"Posted August 13, 2015.",10180,True,idwithautism,1
"Posted October 19, 2014.",1250,True,idwithautism,1
"Posted September 25, 2014.",35450,True,idwithautism,2
"Posted July 17, 2014.",304930,True,idwithautism,2
"Posted November 19, 2013.",224600,True,ervindancho,1
"Posted March 16, 2015.",730,True,OneHundredvz,2
"Posted January 4, 2013.",218230,True,OneHundredvz,2
"Posted July 9, 2014.",252490,True,76561198028263349,2
Posted April 1.,313340,False,76561198052392890,0
"Posted August 12, 2015.",368340,True,oneshotdashie,1
"Posted January 31, 2014.",234650,True,Tataudu,2
"Posted December 21, 2013.",3830,True,Tataudu,1
"Posted January 22, 2014.",221100,True,76561198064985012,2
"Posted March 21, 2014.",234670,True,76561198053799686,2
"Posted April 9, 2015.",218620,True,nelllllly,1
"Posted March 24, 2015.",440,True,nelllllly,1
"Posted December 23, 2013.",261030,True,Batmanmotherfucker,1
"Posted August 9, 2012.",4000,True,Batmanmotherfucker,2
"Posted February 20, 2014.",72850,True,76561198097109504,2
"Posted May 23, 2015.",351290,True,spideyhero1,1
"Posted October 23, 2015.",410680,True,spideyhero1,2
"Posted September 11, 2014.",322010,True,spideyhero1,2
"Posted June 25, 2015.",312990,True,spideyhero1,1
"Posted December 25, 2014.",304930,True,spideyhero1,2
"Posted July 22, 2015.",295110,True,76561198133640133,1
"Posted August 15, 2015.",550,True,76561198133640133,2
"Posted October 2, 2015.",570,True,76561198093091281,2
Posted August 16.,275850,True,76561198043153333,2
"Posted May 29, 2015.",730,True,76561198043153333,2
"Posted January 4, 2014.",72850,True,Opportunity396,2
"Posted July 14, 2014.",48700,True,Oprah_FTWfrey,2
"Posted October 18, 2015.",218620,False,76561198099718069,1
"Posted June 22, 2015.",204360,True,76561198099718069,2
Posted January 30.,8190,True,76561198099718069,0
"Posted November 6, 2015.",730,True,76561198099718069,2
"Posted April 13, 2014.",1250,True,76561198105961037,1
"Posted May 1, 2015.",224260,True,76561198067171250,2
"Posted December 21, 2015.",70400,True,Tictactic,2
"Posted January 13, 2015.",206210,False,76561198063534335,2
"Posted May 23, 2014.",12210,True,ThugDuckyOrange,1
"Posted July 11, 2015.",440,True,ThugDuckyOrange,2
"Posted June 14, 2015.",208750,True,76561198043798473,2
"Posted July 14, 2014.",277430,True,76561198078659459,2
"Posted February 17, 2015.",3320,True,originaldog,1
"Posted June 23, 2014.",232810,False,originaldog,0
"Posted December 26, 2013.",221640,False,originaldog,1
"Posted February 17, 2015.",220200,True,originaldog,2
"Posted December 26, 2013.",212680,True,originaldog,2
"Posted December 26, 2013.",2700,True,originaldog,1
"Posted February 17, 2015.",240,True,originaldog,1
"Posted February 17, 2015.",41070,True,originaldog,1
"Posted December 26, 2013.",4000,True,originaldog,0
"Posted December 26, 2013.",105600,True,originaldog,1
"Posted September 15, 2014.",91310,True,orikulax,2
"Posted May 29, 2015.",242860,True,orkkiller24,1
"Posted June 27, 2014.",244850,True,orkkiller24,2
"Posted July 31, 2015.",230410,False,Arthur3297,0
"Posted April 26, 2014.",570,True,killergamer1232,1
"Posted April 26, 2014.",550,True,killergamer1232,1
"Posted April 18, 2015.",349480,True,killergamer1232,1
"Posted April 17, 2015.",265630,True,killergamer1232,1
"Posted April 15, 2015.",346120,True,killergamer1232,1
"Posted March 2, 2015.",304930,True,killergamer1232,1
"Posted December 25, 2015.",225540,False,76561198060521929,0
"Posted August 15, 2015.",104900,True,76561198060521929,2
"Posted September 10, 2015.",234140,True,76561198021710409,1
Posted February 28.,383120,True,76561198021710409,1
"Posted August 28, 2014.",263440,False,76561198021710409,1
Posted March 10.,367270,True,76561198021710409,2
Posted August 20.,275850,True,76561198021710409,2
"Posted August 18, 2014.",304030,True,76561198021710409,2
"Posted July 18, 2014.",209080,True,76561198021710409,2
"Posted April 12, 2015.",300080,True,76561198059162959,2
"Posted October 2, 2015.",218620,True,76561198078411167,2
Posted March 3.,436150,True,76561198078411167,1
"Posted March 28, 2015.",346120,True,76561198078411167,2
"Posted December 18, 2014.",246280,True,76561198078411167,2
"Posted November 8, 2015.",216150,False,theawesomeguy,0
"Posted September 16, 2012.",730,True,theawesomeguy,1
"Posted September 9, 2013.",207610,True,76561198075333118,1
"Posted January 3, 2013.",440,True,76561198075333118,1
"Posted January 12, 2014.",730,True,76561198082317907,2
"Posted April 1, 2014.",222880,True,76561198082317907,2
"Posted July 10, 2015.",333930,True,76561198082317907,2
"Posted December 12, 2014.",730,True,adug2345,2
"Posted May 7, 2015.",271590,True,adug2345,1
"Posted September 18, 2015.",57300,True,adug2345,1
"Posted September 17, 2014.",72850,True,adug2345,2
Posted June 15.,281990,True,76561198031891410,2
"Posted December 27, 2015.",63380,True,76561198076427213,2
Posted January 16.,291210,True,76561198076427213,1
Posted January 11.,91310,True,damnsonwheredidyoufindloominaty,1
"Posted January 8, 2015.",105600,False,osuka828,0
Posted August 20.,107410,True,Cherno4Life,1
"Posted December 10, 2013.",570,True,76561198086051664,2
"Posted May 20, 2013.",570,True,WardPimp,1
Posted February 1.,363970,True,WardPimp,2
"Posted January 15, 2015.",322330,True,76561198041870879,2
"Posted April 8, 2015.",294570,True,Harkugan,1
Posted January 29.,730,True,76561198043917508,1
"Posted October 27, 2015.",391540,True,76561198043917508,0
"Posted February 17, 2015.",730,True,76561198117645959,2
Posted January 13.,730,False,memeroos,0
"Posted January 13, 2014.",220,False,76561198057369211,1
"Posted June 16, 2014.",263280,True,76561198057369211,1
"Posted January 13, 2014.",240,False,76561198057369211,1
Posted January 4.,236110,True,76561198059367116,2
"Posted December 14, 2015.",232090,True,76561198084246673,2
"Posted September 13, 2015.",730,True,76561198084246673,1
"Posted July 14, 2015.",440,True,AlienMan180,2
"Posted September 13, 2015.",105600,True,AlienMan180,1
Posted May 6.,273350,True,AlienMan180,0
"Posted September 10, 2015.",8930,True,AlienMan180,1
"Posted September 10, 2015.",304930,True,AlienMan180,2
"Posted July 8, 2015.",105600,True,76561198236724976,2
"Posted October 24, 2015.",333930,True,76561198236724976,2
"Posted September 5, 2015.",300080,True,76561198236724976,1
"Posted January 26, 2014.",730,True,76561198077557052,2
"Posted June 24, 2014.",266840,True,twOzOz,2
"Posted December 25, 2013.",550,True,76561198063667684,1
"Posted June 24, 2014.",6060,True,OzL0,1
"Posted July 14, 2012.",17080,True,76561198018908514,0
"Posted June 14, 2014.",221100,True,mrozray,2
"Posted January 28, 2015.",295110,True,mrozray,2
"Posted July 31, 2015.",105600,True,ozvooky,1
"Posted April 18, 2015.",550,True,Jockeylicious,1
"Posted April 18, 2015.",236850,True,Jockeylicious,1
Posted August 19.,8500,True,rhys552,1
"Posted December 27, 2015.",405010,True,rhys552,1
"Posted January 15, 2015.",206420,True,rhys552,1
Posted January 21.,223710,True,chupaessacaralha,1
"Posted March 17, 2013.",224540,True,chupaessacaralha,1
"Posted July 18, 2015.",72850,True,Pao_Of_War,1
"Posted December 2, 2014.",17410,True,mysterys,1
"Posted February 11, 2014.",440,True,mysterys,0
"Posted February 9, 2015.",730,True,mysterys,1
"Posted August 26, 2014.",319510,True,mysterys,0
"Posted March 7, 2014.",10180,True,mysterys,1
"Posted August 5, 2014.",208090,True,mysterys,1
"Posted July 4, 2014.",42680,False,mysterys,1
"Posted November 16, 2014.",440,True,NeedzMoreMudkipz,0
"Posted July 8, 2014.",550,True,76561198089170427,2
"Posted July 8, 2014.",730,True,76561198089170427,2
"Posted December 2, 2013.",4000,True,76561198089170427,0
"Posted August 29, 2013.",239660,True,76561198089170427,0
"Posted July 18, 2013.",230410,True,76561198089170427,1
"Posted May 22, 2013.",440,True,76561198089170427,1
"Posted January 13, 2014.",51100,True,76561198089170427,2
"Posted November 7, 2014.",221100,True,Godoftitsandwines,0
"Posted June 22, 2015.",730,True,Godoftitsandwines,2
"Posted December 18, 2014.",301520,True,Godoftitsandwines,1
"Posted September 9, 2015.",399520,True,76561198062377940,1
Posted January 15.,233720,True,76561198062377940,1
"Posted September 25, 2015.",22320,True,76561198062377940,1
"Posted September 14, 2015.",327890,True,76561198062377940,0
"Posted September 7, 2015.",346900,True,76561198062377940,1
"Posted July 9, 2015.",34900,True,76561198062377940,0
"Posted July 9, 2015.",304930,True,76561198062377940,1
"Posted November 22, 2014.",206420,True,76561198062377940,0
Posted January 11.,252950,True,P1cklez,0
Posted January 11.,72850,True,P1cklez,2
"Posted June 17, 2015.",221380,True,P1cklez,2
"Posted August 18, 2015.",380600,True,76561198049369458,2
Posted August 19.,274940,True,76561198049369458,1
"Posted January 22, 2015.",341720,True,76561198049369458,0
Posted February 12.,270880,True,76561198049369458,1
"Posted June 6, 2015.",333930,True,76561198049369458,2
"Posted December 8, 2014.",730,True,76561198049369458,2
"Posted August 30, 2014.",301520,True,76561198049369458,2
"Posted February 18, 2014.",208090,True,76561198049369458,2
"Posted January 31, 2014.",221100,True,76561198049369458,2
"Posted May 9, 2014.",220200,True,P1RATS3,2
"Posted October 29, 2013.",105600,True,pluemkungz_,1
"Posted March 7, 2014.",96300,False,76561198075676596,0
Posted August 29.,359550,True,P51DWT,1
"Posted November 26, 2015.",324160,True,P51DWT,2
"Posted October 10, 2015.",313340,True,P51DWT,1
"Posted September 3, 2015.",236390,True,P51DWT,1
"Posted September 3, 2015.",730,True,P51DWT,1
"Posted May 28, 2015.",315880,True,P51DWT,1
Posted July 31.,304430,False,P51DWT,1
"Posted August 6, 2015.",246620,True,AnimGaming99,1
Posted July 1.,730,True,76561198078699107,1
"Posted January 15, 2015.",295110,False,PabloEso,1
"Posted October 3, 2015.",730,True,76561198098805520,2
"Posted July 16, 2014.",304930,True,PABLOVSKI,1
"Posted August 11, 2014.",271290,True,pac_of_ace,2
Posted April 26.,223470,True,pac_of_ace,1
"Posted October 28, 2014.",220,True,pac_of_ace,1
"Posted August 28, 2014.",440,True,pac_of_ace,1
"Posted August 18, 2014.",236390,True,pac_of_ace,2
"Posted August 11, 2014.",234310,True,pac_of_ace,1
"Posted February 21, 2015.",304930,True,pac_of_ace,2
"Posted October 18, 2014.",218620,True,BOOMRIFFER,1
"Posted July 5, 2014.",99900,True,BOOMRIFFER,1
"Posted June 29, 2014.",440,True,BOOMRIFFER,2
"Posted May 5, 2014.",570,True,BOOMRIFFER,2
"Posted February 6, 2015.",206440,True,76561198046540876,1
"Posted November 23, 2014.",298110,False,wankster,2
"Posted January 18, 2014.",242050,False,wankster,0
"Posted March 7, 2014.",230410,True,wankster,1
"Posted April 16, 2014.",265930,True,76561198070169273,1
"Posted September 12, 2014.",72200,True,pacocafoda,1
Posted August 11.,326460,True,padraigotreanor,1
Posted June 21.,420740,True,padraigotreanor,1
"Posted December 1, 2013.",72850,True,padraigotreanor,2
"Posted October 2, 2014.",236430,True,76561198014676100,1
"Posted November 30, 2014.",304930,True,xishijinse,1
"Posted June 11, 2014.",440,True,xishijinse,1
"Posted April 16, 2014.",243870,True,xishijinse,0
"Posted December 30, 2013.",219640,True,xishijinse,1
"Posted January 2, 2015.",570,True,76561198096452917,1
"Posted November 19, 2014.",218620,True,76561198056876765,2
"Posted December 25, 2014.",261030,True,PajamaSam29,1
"Posted February 17, 2015.",730,True,PajamaSam29,2
"Posted February 9, 2015.",34900,True,PajamaSam29,1
"Posted February 3, 2015.",220,True,PajamaSam29,0
"Posted September 25, 2014.",2310,True,PajamaSam29,2
"Posted July 2, 2015.",440,True,NikoPakowiski,2
"Posted July 31, 2014.",304930,True,NikoPakowiski,2
"Posted August 5, 2014.",219150,True,NikoPakowiski,0
"Posted December 17, 2015.",730,True,ThyGlyphDevice,0
"Posted October 20, 2014.",240,True,ThyGlyphDevice,1
"Posted August 27, 2015.",374301,True,ThyGlyphDevice,1
"Posted December 21, 2015.",271590,False,ThyGlyphDevice,0
"Posted July 31, 2015.",333930,True,ThyGlyphDevice,0
"Posted December 5, 2015.",296470,True,ThyGlyphDevice,0
"Posted December 5, 2015.",331120,False,ThyGlyphDevice,2
Posted July 20.,377160,False,ThyGlyphDevice,1
"Posted May 24, 2014.",550,True,h2ojustaddwater,2
"Posted February 3, 2015.",91310,True,h2ojustaddwater,2
"Posted June 14, 2014.",203160,True,h2ojustaddwater,2
"Posted December 23, 2014.",200260,True,h2ojustaddwater,2
"Posted July 9, 2014.",207610,True,h2ojustaddwater,1
"Posted February 3, 2015.",730,True,1337putin,1
Posted March 8.,620,True,1337putin,2
"Posted December 21, 2015.",377160,True,1337putin,2
Posted August 25.,306760,True,1337putin,2
"Posted May 7, 2014.",99900,True,76561198061618506,1
"Posted December 18, 2014.",235460,True,76561198067391085,2
"Posted March 5, 2014.",209870,True,76561198067391085,1
"Posted September 29, 2015.",11610,True,caseyshi247,1
"Posted October 2, 2014.",730,True,caseyshi247,1
"Posted August 13, 2015.",316010,True,caseyshi247,2
"Posted July 31, 2015.",383080,True,caseyshi247,2
"Posted July 28, 2015.",363970,True,caseyshi247,0
"Posted April 9, 2015.",348620,True,caseyshi247,2
"Posted January 31, 2015.",440,True,caseyshi247,1
"Posted September 13, 2014.",304930,True,caseyshi247,0
Posted March 7.,271590,True,LOWdisked,2
Posted August 28.,275850,False,76561198092220958,1
"Posted October 10, 2014.",241930,True,76561198092220958,2
"Posted November 12, 2014.",219150,True,76561198066797881,2
"Posted July 18, 2014.",304930,True,76561198066797881,1
"Posted March 14, 2014.",224540,True,76561198066797881,2
"Posted September 26, 2012.",49520,True,pandanman,1
"Posted January 4, 2015.",105600,True,RangaMan13,1
"Posted January 4, 2015.",301520,True,RangaMan13,1
"Posted July 7, 2014.",440,True,RangaMan13,2
"Posted July 3, 2014.",251630,True,RangaMan13,1
"Posted December 29, 2013.",550,True,76561198073436219,1
"Posted May 6, 2015.",212180,True,76561198089288206,1
"Posted March 25, 2014.",242720,True,76561198089288206,0
Posted February 20.,730,True,76561198089288206,1
"Posted December 14, 2015.",417860,True,76561198089288206,1
"Posted November 30, 2015.",321040,True,76561198089288206,2
"Posted May 14, 2014.",440,True,76561198089288206,2
"Posted February 23, 2014.",208090,True,76561198089288206,2
"Posted December 22, 2013.",204300,True,76561198089288206,0
"Posted December 12, 2013.",4000,True,76561198089288206,1
"Posted October 10, 2015.",730,True,pan3k,1
"Posted December 10, 2013.",570,True,76561198061191308,2
Posted July 4.,221100,False,Panosan,1
Posted July 4.,364360,True,Panosan,1
"Posted November 16, 2015.",730,False,Panosan,1
"Posted November 23, 2014.",440,True,76561198063444314,1
Posted July 14.,219640,False,paknsave,1
Posted May 27.,310380,False,paknsave,0
"Posted April 20, 2015.",107900,False,paknsave,2
"Posted April 10, 2015.",218230,True,paknsave,1
"Posted January 30, 2015.",730,True,paknsave,2
"Posted December 14, 2014.",4000,True,paknsave,2
"Posted July 22, 2014.",304930,False,paknsave,2
"Posted March 14, 2014.",226700,False,36_T,1
"Posted August 9, 2014.",50300,True,36_T,1
"Posted July 26, 2014.",570,True,36_T,2
"Posted May 25, 2014.",730,True,36_T,1
Posted June 26.,292030,True,36_T,2
"Posted November 15, 2014.",49520,True,36_T,1
"Posted June 23, 2014.",220240,True,36_T,1
"Posted May 25, 2014.",244930,True,36_T,2
"Posted December 31, 2013.",224260,True,36_T,1
"Posted December 5, 2015.",377160,False,76561198260732809,1
